driver_trip,prob
1018_73,0.72719337472
1018_74,0.889776577628
1018_75,0.886826135312
1018_76,0.94080482505
1018_77,0.0567191540101
1018_78,0.912978076284
1018_79,0.906499572875
1018_80,0.937984812781
1018_81,0.774446317281
1018_82,0.879119296191
1018_83,0.0321947220261
1018_84,0.971102578214
1018_85,0.886904966659
1018_86,0.838150645267
1018_87,0.909298802335
1018_88,0.790182487396
1018_89,0.889391020677
1018_90,0.780881105124
1018_91,0.820060284477
1018_92,0.950870154738
1018_93,0.899617596301
1018_94,0.77429223783
1018_95,0.957270543448
1018_96,0.0866764990846
1018_97,0.820025885343
1018_98,0.972903516164
1018_99,0.733056993624
1018_100,0.0597133118906
1018_101,0.794007241013
1018_102,0.832586585481
1018_103,0.0249329216902
1018_104,0.849436427532
1018_105,0.879286991965
1018_106,0.885938924336
1018_107,0.788269752264
1018_108,0.777211864256
1018_109,0.733268404963
1018_110,0.788423831714
1018_111,0.821920704261
1018_112,0.0206717290722
1018_113,0.831389782307
1018_114,0.023787717216
1018_115,0.0791287559545
1018_116,0.020670295775
1018_117,0.0427516726574
1018_118,0.800665623222
1018_119,0.804670972287
1018_120,0.789369091227
1018_121,0.0310789001448
1018_122,0.0467520051823
1018_123,0.794792687886
1018_124,0.828027983691
1018_125,0.838765529771
1018_126,0.781374159366
1018_127,0.79716766137
1018_128,0.762635948235
1018_129,0.887858825955
1018_130,0.79896859932
1018_131,0.77110243488
1018_132,0.0635982639898
1018_133,0.783939044731
1018_134,0.763347580302
1018_135,0.890756236274
1018_136,0.776763958876
1018_137,0.0593535542898
1018_138,0.887936940653
1018_139,0.909803322954
1018_140,0.884143002927
1018_141,0.81844782511
1018_142,0.954066407525
1018_143,0.81746529987
1018_144,0.100165259168
1018_145,0.788402332256
1018_146,0.0805118877662
1018_147,0.779459274288
1018_148,0.776550397591
1018_149,0.80313089443
1018_150,0.890694604493
1018_151,0.777462691268
1018_152,0.0284681492691
1018_153,0.830058249195
1018_154,0.793061264851
1018_155,0.0259111470389
1018_156,0.776131874805
1018_157,0.89278506848
1018_158,0.930833376331
1018_159,0.816995178384
1018_160,0.883525968476
1018_161,0.834322308407
1018_162,0.842035597366
1018_163,0.742285994387
1018_164,0.771525974207
1018_165,0.827036858667
1018_166,0.762502651594
1018_167,0.0422163361479
1018_168,0.793722014867
1018_169,0.732201315187
1018_170,0.803632548455
1018_171,0.810910115061
1018_172,0.801126428276
1018_173,0.037915011208
1018_174,0.779184797871
1018_175,0.881684898204
1018_176,0.813490050046
1018_177,0.763263732415
1018_178,0.904034301667
1018_179,0.0492201429852
1018_180,0.0351129151542
1018_181,0.767858166635
1018_182,0.7702431732
1018_183,0.037935077369
1018_184,0.767949181008
1018_185,0.79199704167
1018_186,0.816826765961
1018_187,0.793287725811
1018_188,0.841987581909
1018_189,0.783311260551
1018_190,0.78537520854
1018_191,0.0318206314531
1018_192,0.777736451036
1018_193,0.79440498099
1018_194,0.0206688624778
1018_195,0.826601136314
1018_196,0.798628191231
1018_197,0.725431852444
1018_198,0.783924711759
1018_199,0.887117094647
1018_200,0.941876214718
102_1,0.979303904874
102_2,0.999590793645
102_3,0.999338533336
102_4,0.997205070432
102_5,0.0221609248778
102_6,0.731941171743
102_7,0.998414056632
102_8,0.996922710881
102_9,0.0809741261178
102_10,0.994510471669
102_11,0.973150043285
102_12,0.998208378482
102_13,0.993110140291
102_14,0.0303120861352
102_15,0.98531587004
102_16,0.0421188719374
102_17,0.966838519002
102_18,0.978874632359
102_19,0.942798541475
102_20,0.931490543103
102_21,0.975139459818
102_22,0.878802537507
102_23,0.951338842927
102_24,0.0282524380383
102_25,0.913418098529
102_26,0.809625164108
102_27,0.975113660468
102_28,0.975041995608
102_29,0.960858086375
102_30,0.939985695692
102_31,0.914657900619
102_32,0.783863796627
102_33,0.851354179204
102_34,0.930200575611
102_35,0.902689152231
102_36,0.769625422101
102_37,0.0485006277837
102_38,0.916425156084
102_39,0.910003267916
102_40,0.913761373211
102_41,0.913804372128
102_42,0.943188398318
102_43,0.0206681458292
102_44,0.773379227505
102_45,0.780892571502
102_46,0.830018833521
102_47,0.0514059212369
102_48,0.850762944104
102_49,0.0297767496257
102_50,0.891720845299
102_51,0.72373626184
102_52,0.884694105706
102_53,0.897299954705
102_54,0.748752314769
102_55,0.781759716317
102_56,0.911062474557
102_57,0.800296549189
102_58,0.957851745468
102_59,0.865394042067
102_60,0.0549690981115
102_61,0.930113861129
102_62,0.897519249179
102_63,0.88951285094
102_64,0.819964970212
102_65,0.855691336575
102_66,0.0638756070007
102_67,0.796382931145
102_68,0.88910149464
102_69,0.946555930123
102_70,0.845028321949
102_71,0.827440331833
102_72,0.779650619466
102_73,0.921527694167
102_74,0.734805616225
102_75,0.944282004092
102_76,0.825669493125
102_77,0.808930014959
102_78,0.954180354654
102_79,0.806246882574
102_80,0.841373414053
102_81,0.913315617778
102_82,0.831740223476
102_83,0.904937278912
102_84,0.942718276831
102_85,0.836541769144
102_86,0.909971735377
102_87,0.775121400269
102_88,0.819401684407
102_89,0.89795640483
102_90,0.0804961214969
102_91,0.819721309685
102_92,0.0206659958834
102_93,0.907959386088
102_94,0.0638834901354
102_95,0.78888392012
102_96,0.821236304841
102_97,0.783559220969
102_98,0.782935736681
102_99,0.022757176519
102_100,0.947069767174
102_101,0.879337157367
102_102,0.786705308354
102_103,0.811664746044
102_104,0.829363816694
102_105,0.820799865839
102_106,0.797788279064
102_107,0.855381027728
102_108,0.849631355953
102_109,0.823439282659
102_110,0.914492354791
102_111,0.0638784735951
102_112,0.85548279183
102_113,0.0783411591353
102_114,0.803387454631
102_115,0.920601784166
102_116,0.86614867305
102_117,0.770205190824
102_118,0.801499085552
102_119,0.819679027418
102_120,0.798926317052
102_121,0.0638813401896
102_122,0.895434518381
102_123,0.788484030197
102_124,0.100166692465
102_125,0.834257093384
102_126,0.771048686234
102_127,0.0206652792348
102_128,0.954918502719
102_129,0.857136816815
102_130,0.865409091688
102_131,0.822133548897
102_132,0.927014355903
102_133,0.0596674463797
102_134,0.775433142413
102_135,0.0718010239468
102_136,0.0266356787807
102_137,0.100168125762
102_138,0.82721530417
102_139,0.0634477677823
102_140,0.876718523357
102_141,0.771033636614
102_142,0.782752991286
102_143,0.803460552789
102_144,0.914956026439
102_145,0.883573267284
102_146,0.821519381041
102_147,0.796153603591
102_148,0.83706348933
102_149,0.83546321299
102_150,0.0758809044671
102_151,0.100168842411
102_152,0.761744437368
102_153,0.851862999716
102_154,0.100170275708
102_155,0.800406196426
102_156,0.838919609222
102_157,0.868936436132
102_158,0.797720914095
102_159,0.799390705349
102_160,0.913311317886
102_161,0.792086622745
102_162,0.760717479914
102_163,0.74859250213
102_164,0.840428871189
102_165,0.803235525127
102_166,0.784493730753
102_167,0.842622532575
102_168,0.870171938331
102_169,0.796748421935
102_170,0.803302890096
102_171,0.801797211372
102_172,0.773583472358
102_173,0.77946859072
102_174,0.063880623541
102_175,0.038580777764
102_176,0.83137759928
102_177,0.777936395998
102_178,0.779282262082
102_179,0.919263801217
102_180,0.839199818827
102_181,0.789616334997
102_182,0.760867259473
102_183,0.0297115346024
102_184,0.0379250442885
102_185,0.0687760501762
102_186,0.894512191624
102_187,0.771692236684
102_188,0.0484984778379
102_189,0.0206624126404
102_190,0.805017830213
102_191,0.83904430608
102_192,0.797317440929
102_193,0.912864129155
102_194,0.812765518304
102_195,0.818748100877
102_196,0.777574488451
102_197,0.791928960052
102_198,0.821470648935
102_199,0.824046284029
102_200,0.850115810411
1020_1,0.990982410576
1020_2,0.998045699248
1020_3,0.799722513655
1020_4,0.0206616959917
1020_5,0.980499274751
1020_6,0.995766040029
1020_7,0.0589608308531
1020_8,0.989559146443
1020_9,0.0267575090439
1020_10,0.764230491386
1020_11,0.78990299444
1020_12,0.0206609793431
1020_13,0.993864771274
1020_14,0.0486446741537
1020_15,0.997825688126
1020_16,0.0206602626945
1020_17,0.0206581127487
1020_18,0.997483130092
1020_19,0.974152634686
1020_20,0.811046278296
1020_21,0.991438915739
1020_22,0.787598252519
1020_23,0.927986131414
1020_24,0.879582251191
1020_25,0.977368236987
1020_26,0.977889957173
1020_27,0.98891201275
1020_28,0.929068270811
1020_29,0.977785326476
1020_30,0.716711672192
1020_31,0.0220928432602
1020_32,0.025082701249
1020_33,0.97466503844
1020_34,0.0206573961001
1020_35,0.0206566794515
1020_36,0.970177384863
1020_37,0.732928713523
1020_38,0.768685179128
1020_39,0.961185594789
1020_40,0.970301365072
1020_41,0.982239297569
1020_42,0.817316953608
1020_43,0.0442824340822
1020_44,0.0806007521935
1020_45,0.938386136001
1020_46,0.888237933068
1020_47,0.0231097676337
1020_48,0.952127873043
1020_49,0.0206559628029
1020_50,0.0562977646291
1020_51,0.975249823704
1020_52,0.969354672262
1020_53,0.0269811034093
1020_54,0.953409957401
1020_55,0.97436691262
1020_56,0.933768769025
1020_57,0.717216192812
1020_58,0.811039828458
1020_59,0.982596905224
1020_60,0.794796987778
1020_61,0.89739526897
1020_62,0.95174876593
1020_63,0.744658101276
1020_64,0.936264139476
1020_65,0.0562999145749
1020_66,0.889747911683
1020_67,0.0804782052817
1020_68,0.758984623582
1020_69,0.911108340068
1020_70,0.725956439225
1020_71,0.790744339904
1020_72,0.0610326619763
1020_73,0.796610108754
1020_74,0.951539504537
1020_75,0.96155036893
1020_76,0.890024538046
1020_77,0.0811253389739
1020_78,0.895109159913
1020_79,0.733011128113
1020_80,0.906611370058
1020_81,0.825592811724
1020_82,0.916847262114
1020_83,0.759563675656
1020_84,0.784098140722
1020_85,0.031481656662
1020_86,0.810543907622
1020_87,0.73881669848
1020_88,0.935517391627
1020_89,0.894333029472
1020_90,0.0480290730002
1020_91,0.898104034443
1020_92,0.974488026234
1020_93,0.797853494087
1020_94,0.793867494534
1020_95,0.782022009707
1020_96,0.783478956325
1020_97,0.739592828921
1020_98,0.831826221309
1020_99,0.894332312823
1020_100,0.733170224104
1020_101,0.0720346513927
1020_102,0.814995012121
1020_103,0.882086221424
1020_104,0.808315847103
1020_105,0.766105960791
1020_106,0.782733641774
1020_107,0.971673030506
1020_108,0.0611358593757
1020_109,0.905519914229
1020_110,0.801746329321
1020_111,0.762350722089
1020_112,0.902264896256
1020_113,0.768620680753
1020_114,0.78898711752
1020_115,0.893161308999
1020_116,0.83329176771
1020_117,0.0206552461543
1020_118,0.819625995421
1020_119,0.0206538128571
1020_120,0.0386287932207
1020_121,0.897924155642
1020_122,0.805520917535
1020_123,0.885460203067
1020_124,0.0206530962085
1020_125,0.0333134105018
1020_126,0.953831346782
1020_127,0.807847158914
1020_128,0.77227558865
1020_129,0.738181031165
1020_130,0.737417800399
1020_131,0.933809617996
1020_132,0.914367657933
1020_133,0.931153718258
1020_134,0.787300126698
1020_135,0.774578897273
1020_136,0.899023494606
1020_137,0.0328597719335
1020_138,0.0206724457209
1020_139,0.761164668645
1020_140,0.781076750194
1020_141,0.0226718953347
1020_142,0.809211657862
1020_143,0.780443949474
1020_144,0.894942897436
1020_145,0.813585364311
1020_146,0.819198872851
1020_147,0.802523176411
1020_148,0.769632588587
1020_149,0.733443267223
1020_150,0.0986896796857
1020_151,0.0402147365883
1020_152,0.805981722589
1020_153,0.821516514446
1020_154,0.722470660399
1020_155,0.776506682026
1020_156,0.799603549986
1020_157,0.818022135838
1020_158,0.937716069554
1020_159,0.776097475672
1020_160,0.806911932481
1020_161,0.889418253324
1020_162,0.0332553619646
1020_163,0.722473526994
1020_164,0.0811647546473
1020_165,0.0206523795599
1020_166,0.7193317395
1020_167,0.773087551522
1020_168,0.769403261032
1020_169,0.791751231197
1020_170,0.726119118458
1020_171,0.791568485803
1020_172,0.787404757395
1020_173,0.933337346564
1020_174,0.797506636161
1020_175,0.774390418689
1020_176,0.779470024017
1020_177,0.907790973665
1020_178,0.766083028035
1020_179,0.718950482441
1020_180,0.80221501751
1020_181,0.927776870021
1020_182,0.789960326328
1020_183,0.77979251589
1020_184,0.0206516629112
1020_185,0.716677273059
1020_186,0.778437333374
1020_187,0.810968880246
1020_188,0.0793688332379
1020_189,0.900961312439
1020_190,0.951406924544
1020_191,0.811067777754
1020_192,0.0471339788899
1020_193,0.767968530521
1020_194,0.790611759912
1020_195,0.794135521113
1020_196,0.0272304971246
1020_197,0.771103868177
1020_198,0.0734091834211
1020_199,0.81864848672
1020_200,0.800725821705
1021_1,0.987529597587
1021_2,0.996457605935
1021_3,0.973490451373
1021_4,0.999224586207
1021_5,0.997922435688
1021_6,0.99788516996
1021_7,0.983003244984
1021_8,0.986130699506
1021_9,0.806226099764
1021_10,0.878492945308
1021_11,0.726371378768
1021_12,0.0719443536682
1021_13,0.986728384444
1021_14,0.974753902868
1021_15,0.744476789179
1021_16,0.0839310182708
1021_17,0.0206509462626
1021_18,0.729288138599
1021_19,0.0583251635386
1021_20,0.955576386141
1021_21,0.722782402544
1021_22,0.88389432586
1021_23,0.989786324051
1021_24,0.744955510448
1021_25,0.984303962206
1021_26,0.948412050015
1021_27,0.022419635025
1021_28,0.991395916823
1021_29,0.0331872803469
1021_30,0.981711127546
1021_31,0.0325795623281
1021_32,0.980021986779
1021_33,0.951832613817
1021_34,0.954522912688
1021_35,0.948346834992
1021_36,0.970105720002
1021_37,0.0470694805153
1021_38,0.969847009855
1021_39,0.943905763573
1021_40,0.958872969734
1021_41,0.859943212761
1021_42,0.950839338847
1021_43,0.971674463803
1021_44,0.100170992357
1021_45,0.100171709005
1021_46,0.964723688962
1021_47,0.964383280874
1021_48,0.917604043043
1021_49,0.972957981458
1021_50,0.905722725785
1021_51,0.959145296204
1021_52,0.020650229614
1021_53,0.886777403207
1021_54,0.725442602173
1021_55,0.955347058586
1021_56,0.912999575742
1021_57,0.891470018286
1021_58,0.0206480796682
1021_59,0.842667681437
1021_60,0.0331801138608
1021_61,0.856832957806
1021_62,0.95726409361
1021_63,0.882440245836
1021_64,0.959441272079
1021_65,0.898809933321
1021_66,0.865468573522
1021_67,0.894336612715
1021_68,0.781807015125
1021_69,0.891759544324
1021_70,0.955759131535
1021_71,0.0368063558128
1021_72,0.850827442478
1021_73,0.72807843575
1021_74,0.0206473630196
1021_75,0.973428819593
1021_76,0.932913090589
1021_77,0.833432230837
1021_78,0.020646646371
1021_79,0.0516682146271
1021_80,0.050687122684
1021_81,0.875885777675
1021_82,0.76814912597
1021_83,0.945151298853
1021_84,0.946878421996
1021_85,0.945165631825
1021_86,0.0358245472211
1021_87,0.892832367288
1021_88,0.888318914361
1021_89,0.100172425654
1021_90,0.897540031989
1021_91,0.842880526074
1021_92,0.791165012637
1021_93,0.100173142302
1021_94,0.823275170128
1021_95,0.790537228457
1021_96,0.730755118298
1021_97,0.897352986702
1021_98,0.927096770493
1021_99,0.742078166291
1021_100,0.0687330512597
1021_101,0.948222138134
1021_102,0.756956508024
1021_103,0.94907853322
1021_104,0.843366413829
1021_105,0.0206452130738
1021_106,0.883288757787
1021_107,0.731252472431
1021_108,0.899540198251
1021_109,0.0206444964252
1021_110,0.875455788511
1021_111,0.0206437797766
1021_112,0.815935971742
1021_113,0.937436576597
1021_114,0.0438624779985
1021_115,0.928128744487
1021_116,0.912109498172
1021_117,0.846375621331
1021_118,0.895248906392
1021_119,0.806170201173
1021_120,0.801897542177
1021_121,0.0563013478721
1021_122,0.799033097694
1021_123,0.763773986223
1021_124,0.817810724499
1021_125,0.838577767836
1021_126,0.048148036669
1021_127,0.850524300117
1021_128,0.0571985919282
1021_129,0.906534688657
1021_130,0.755822769927
1021_131,0.0449001851816
1021_132,0.825807806306
1021_133,0.100173858951
1021_134,0.758505185664
1021_135,0.785452606589
1021_136,0.851878049336
1021_137,0.0397381652645
1021_138,0.950898104033
1021_139,0.880845702685
1021_140,0.926302007188
1021_141,0.941264196808
1021_142,0.0390480326559
1021_143,0.834016299452
1021_144,0.912070082498
1021_145,0.866734174962
1021_146,0.0206423464794
1021_147,0.795859777662
1021_148,0.0206409131821
1021_149,0.763309597926
1021_150,0.898443009234
1021_151,0.736315594841
1021_152,0.822893913069
1021_153,0.726974796895
1021_154,0.825537629781
1021_155,0.785671901063
1021_156,0.740850547227
1021_157,0.0206394798849
1021_158,0.868360250652
1021_159,0.0206366132905
1021_160,0.879058381059
1021_161,0.784312418655
1021_162,0.85513306731
1021_163,0.835403014507
1021_164,0.791822896058
1021_165,0.826024234185
1021_166,0.776325369929
1021_167,0.822344960236
1021_168,0.0681281998353
1021_169,0.733474799762
1021_170,0.764458385643
1021_171,0.729049494613
1021_172,0.0206358966419
1021_173,0.84019667704
1021_174,0.760673764349
1021_175,0.911962585207
1021_176,0.766207724893
1021_177,0.0372098289786
1021_178,0.807057412149
1021_179,0.738803082156
1021_180,0.911514679828
1021_181,0.759289915888
1021_182,0.914483755007
1021_183,0.916744064714
1021_184,0.762184459613
1021_185,0.838705331288
1021_186,0.862096025177
1021_187,0.833005824916
1021_188,0.769962963595
1021_189,0.726273197909
1021_190,0.0433171084085
1021_191,0.933254931974
1021_192,0.761011305843
1021_193,0.814495508042
1021_194,0.90830839396
1021_195,0.787808230561
1021_196,0.902632536991
1021_197,0.850636813949
1021_198,0.885207942757
1021_199,0.745495863498
1021_200,0.847484993375
1022_1,0.967478486208
1022_2,0.996334342374
1022_3,0.808512208821
1022_4,0.894198299534
1022_5,0.997693824782
1022_6,0.0493692058955
1022_7,0.0414767547854
1022_8,0.995582577986
1022_9,0.1001745756
1022_10,0.988785882595
1022_11,0.0546960549922
1022_12,0.925649856955
1022_13,0.980355228381
1022_14,0.935671471077
1022_15,0.925638390577
1022_16,0.0399330936857
1022_17,0.967891275806
1022_18,0.0417125321771
1022_19,0.885693830513
1022_20,0.0576027817427
1022_21,0.960616575795
1022_22,0.0206330300475
1022_23,0.950295402555
1022_24,0.726635105456
1022_25,0.928367388473
1022_26,0.0215073413481
1022_27,0.976551257574
1022_28,0.0206323133989
1022_29,0.0638734570549
1022_30,0.74005650057
1022_31,0.942158574269
1022_32,0.0704214753781
1022_33,0.0674258842004
1022_34,0.764918474049
1022_35,0.893601331244
1022_36,0.98592287141
1022_37,0.0206315967502
1022_38,0.743369567081
1022_39,0.985639078562
1022_40,0.0389297856357
1022_41,0.95381701381
1022_42,0.0768985454892
1022_43,0.726051036841
1022_44,0.951869879545
1022_45,0.907753707938
1022_46,0.968354947455
1022_47,0.0501768688757
1022_48,0.911807789108
1022_49,0.759282032754
1022_50,0.906239429431
1022_51,0.0802818435634
1022_52,0.0983471216515
1022_53,0.814033986339
1022_54,0.0503545977303
1022_55,0.0393246590182
1022_56,0.731773475969
1022_57,0.0828467289282
1022_58,0.749671774932
1022_59,0.72222341663
1022_60,0.743840405216
1022_61,0.94922759613
1022_62,0.931781502438
1022_63,0.0584477104504
1022_64,0.731330587129
1022_65,0.955115581086
1022_66,0.752421555638
1022_67,0.926336406321
1022_68,0.747489579923
1022_69,0.971304673122
1022_70,0.925911433697
1022_71,0.0636348130687
1022_72,0.90083733223
1022_73,0.910089982397
1022_74,0.97688306588
1022_75,0.0577131456281
1022_76,0.918585851635
1022_77,0.8832565086
1022_78,0.744901761803
1022_79,0.767226799212
1022_80,0.0519168916938
1022_81,0.0273035952825
1022_82,0.900763517424
1022_83,0.908155031158
1022_84,0.880175636238
1022_85,0.889011913564
1022_86,0.915347316579
1022_87,0.732196298647
1022_88,0.051172293791
1022_89,0.0495619843708
1022_90,0.0638748903521
1022_91,0.020630163453
1022_92,0.0303658347807
1022_93,0.914110381083
1022_94,0.740877063225
1022_95,0.764851825728
1022_96,0.912978792932
1022_97,0.716946016287
1022_98,0.0980497124795
1022_99,0.770979887968
1022_100,0.875612017908
1022_101,0.0455681016834
1022_102,0.745437814961
1022_103,0.0547605533668
1022_104,0.761605407538
1022_105,0.734538306295
1022_106,0.0848325622185
1022_107,0.928081445679
1022_108,0.0344213492484
1022_109,0.0848397287046
1022_110,0.0206294468044
1022_111,0.914667933699
1022_112,0.0822884596633
1022_113,0.0532742241557
1022_114,0.899441300743
1022_115,0.7218013106
1022_116,0.73153626528
1022_117,0.758320290323
1022_118,0.838472420491
1022_119,0.809930456415
1022_120,0.716724571867
1022_121,0.0489084008412
1022_122,0.915253435611
1022_123,0.029103099935
1022_124,0.769623988803
1022_125,0.760474536036
1022_126,0.0824862546788
1022_127,0.926262591514
1022_128,0.0533236729096
1022_129,0.746483405279
1022_130,0.0411040975097
1022_131,0.0341526060207
1022_132,0.744967693475
1022_133,0.880081038622
1022_134,0.0539263743882
1022_135,0.0744375741724
1022_136,0.821665577357
1022_137,0.950417232818
1022_138,0.716801253268
1022_139,0.100175292248
1022_140,0.842885542614
1022_141,0.724424961151
1022_142,0.726465976384
1022_143,0.771004970669
1022_144,0.90210293367
1022_145,0.053269924264
1022_146,0.775546372893
1022_147,0.0255994048948
1022_148,0.767403811418
1022_149,0.0759368030584
1022_150,0.0456154004915
1022_151,0.0384087820983
1022_152,0.763953148375
1022_153,0.948239337701
1022_154,0.0628128171164
1022_155,0.909385516816
1022_156,0.837294250181
1022_157,0.89605226948
1022_158,0.808636905679
1022_159,0.0267754252591
1022_160,0.933975163824
1022_161,0.0362144040634
1022_162,0.731329153832
1022_163,0.723631631143
1022_164,0.74235622595
1022_165,0.763474427105
1022_166,0.790074273457
1022_167,0.100176008897
1022_168,0.0370364000157
1022_169,0.88414658617
1022_170,0.83210858086
1022_171,0.734603521318
1022_172,0.0360624745586
1022_173,0.747966867896
1022_174,0.0757461745289
1022_175,0.786407899183
1022_176,0.747611410186
1022_177,0.965652465557
1022_178,0.0850446902062
1022_179,0.840657482094
1022_180,0.0638763236493
1022_181,0.768596314701
1022_182,0.820025168695
1022_183,0.724918732041
1022_184,0.832937743298
1022_185,0.81225311455
1022_186,0.724310297374
1022_187,0.925758070895
1022_188,0.766364670938
1022_189,0.886236333508
1022_190,0.792820470919
1022_191,0.887420953656
1022_192,0.830293309938
1022_193,0.918054098368
1022_194,0.729367686595
1022_195,0.855406110429
1022_196,0.758997523257
1022_197,0.876350882621
1022_198,0.879152978675
1022_199,0.0612763225027
1022_200,0.757700389278
1023_1,0.997731807158
1023_2,0.998376074256
1023_3,0.974154067984
1023_4,0.0206287301558
1023_5,0.991724141885
1023_6,0.99375870728
1023_7,0.970411728957
1023_8,0.99473119944
1023_9,0.94586794746
1023_10,0.987971053129
1023_11,0.992365542388
1023_12,0.0813159675034
1023_13,0.900076251409
1023_14,0.970784386233
1023_15,0.952716958198
1023_16,0.0206272968586
1023_17,0.948294519644
1023_18,0.791106247451
1023_19,0.753342449098
1023_20,0.02062658021
1023_21,0.981266805409
1023_22,0.78320376326
1023_23,0.982433509342
1023_24,0.97941426876
1023_25,0.824778698906
1023_26,0.0206251469128
1023_27,0.976795634749
1023_28,0.990676401621
1023_29,0.0882323432107
1023_30,0.982895031045
1023_31,0.925388280214
1023_32,0.0346083945348
1023_33,0.957370874253
1023_34,0.967887692563
1023_35,0.0328339725836
1023_36,0.0435636355293
1023_37,0.960134987931
1023_38,0.946427650022
1023_39,0.972355996628
1023_40,0.722808918542
1023_41,0.0775385126953
1023_42,0.825055325268
1023_43,0.0316773017317
1023_44,0.823239337698
1023_45,0.954983001094
1023_46,0.949523572005
1023_47,0.977703628535
1023_48,0.93581408415
1023_49,0.756204026986
1023_50,0.785954260614
1023_51,0.0702931952774
1023_52,0.967755829219
1023_53,0.966887251107
1023_54,0.946803173892
1023_55,0.930047929457
1023_56,0.947316294295
1023_57,0.760923158064
1023_58,0.920221960405
1023_59,0.795390372824
1023_60,0.717902025529
1023_61,0.843106270385
1023_62,0.75130358381
1023_63,0.959515086886
1023_64,0.748108047671
1023_65,0.923029072999
1023_66,0.0206244302642
1023_67,0.972199050583
1023_68,0.826602569611
1023_69,0.767737769669
1023_70,0.809606531244
1023_71,0.839690723123
1023_72,0.96870180538
1023_73,0.0488847514371
1023_74,0.749051873887
1023_75,0.86694128641
1023_76,0.810298813799
1023_77,0.871284176969
1023_78,0.807071028472
1023_79,0.938300138168
1023_80,0.810020037491
1023_81,0.953717399654
1023_82,0.0474321047105
1023_83,0.862877172159
1023_84,0.853798667603
1023_85,0.757932583426
1023_86,0.817653778454
1023_87,0.916076148212
1023_88,0.97546768488
1023_89,0.947322744132
1023_90,0.782950786302
1023_91,0.0276225039127
1023_92,0.0382260367035
1023_93,0.739412950121
1023_94,0.864710359296
1023_95,0.0693909346811
1023_96,0.952859571271
1023_97,0.0235211239341
1023_98,0.0496042666387
1023_99,0.781043067709
1023_100,0.0242191396775
1023_101,0.081316684152
1023_102,0.0206237136156
1023_103,0.827765690301
1023_104,0.901121841727
1023_105,0.798331498708
1023_106,0.815435751015
1023_107,0.909293069146
1023_108,0.77055204875
1023_109,0.020622996967
1023_110,0.96969508035
1023_111,0.805762428116
1023_112,0.0808021304521
1023_113,0.804927532488
1023_114,0.876560144015
1023_115,0.813189057631
1023_116,0.811221857205
1023_117,0.841566909177
1023_118,0.0572401575475
1023_119,0.876249118519
1023_120,0.77320651519
1023_121,0.725249107049
1023_122,0.764739311897
1023_123,0.795768763289
1023_124,0.0813188340979
1023_125,0.743099390556
1023_126,0.771108884717
1023_127,0.739007327009
1023_128,0.864107657817
1023_129,0.026330386474
1023_130,0.919218652355
1023_131,0.0411922452884
1023_132,0.917765288979
1023_133,0.834739397897
1023_134,0.813269322275
1023_135,0.720135102589
1023_136,0.821656977573
1023_137,0.870288035405
1023_138,0.780352218452
1023_139,0.861109916693
1023_140,0.0357987478712
1023_141,0.770079060669
1023_142,0.76671869535
1023_143,0.79150828732
1023_144,0.0631532252047
1023_145,0.912284360432
1023_146,0.853860299384
1023_147,0.0257226684552
1023_148,0.91815586247
1023_149,0.0206222803184
1023_150,0.824742866476
1023_151,0.059387953423
1023_152,0.778034576857
1023_153,0.871850329369
1023_154,0.75420027748
1023_155,0.768863624631
1023_156,0.78855497841
1023_157,0.841243700655
1023_158,0.724997563388
1023_159,0.779083033769
1023_160,0.773958279579
1023_161,0.881731480364
1023_162,0.0368314385141
1023_163,0.822153615058
1023_164,0.0511199784427
1023_165,0.760808494287
1023_166,0.720383779655
1023_167,0.765138485171
1023_168,0.723492601313
1023_169,0.0813202673951
1023_170,0.966723855225
1023_171,0.793253326678
1023_172,0.800279349622
1023_173,0.780463298986
1023_174,0.838332674013
1023_175,0.788274052156
1023_176,0.042387615165
1023_177,0.796960549923
1023_178,0.862778991299
1023_179,0.0266091627822
1023_180,0.0206215636697
1023_181,0.756477786754
1023_182,0.865417691471
1023_183,0.86152342294
1023_184,0.789864295415
1023_185,0.783762749174
1023_186,0.877365657049
1023_187,0.0813224173409
1023_188,0.0206208470211
1023_189,0.0424793461867
1023_190,0.784617710962
1023_191,0.841752521166
1023_192,0.729106826502
1023_193,0.718321981613
1023_194,0.755794820631
1023_195,0.0813238506381
1023_196,0.801467553013
1023_197,0.78884808769
1023_198,0.899217706378
1023_199,0.0319603779315
1023_200,0.799061763639
1024_1,0.724318180509
1024_2,0.974151918038
1024_3,0.0820763316756
1024_4,0.0675899967314
1024_5,0.0638920899187
1024_6,0.976737586212
1024_7,0.988450491047
1024_8,0.718702522023
1024_9,0.0875615601144
1024_10,0.741020392947
1024_11,0.0206201303725
1024_12,0.950898820682
1024_13,0.97961493037
1024_14,0.906794115453
1024_15,0.983769342346
1024_16,0.0978060519531
1024_17,0.912551670362
1024_18,0.932727478599
1024_19,0.746188862701
1024_20,0.753515161412
1024_21,0.0680106694638
1024_22,0.981970554342
1024_23,0.0257871668298
1024_24,0.989513280932
1024_25,0.938614746907
1024_26,0.973246074198
1024_27,0.965608033343
1024_28,0.742379875354
1024_29,0.091526060209
1024_30,0.99137155077
1024_31,0.934267556456
1024_32,0.728364378545
1024_33,0.100176725545
1024_34,0.0745400549232
1024_35,0.0206186970753
